rowID,PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
1589,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,127026,Thunnus alalunga,-9,IC003173,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue],Thunnus alalunga (ITIS: 172419: WoRMS 127026),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE008503,S09133,S104,S1131,S1218,S1319,S1430,S152
1591,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,127427,Zeus faber,-9,IC000722,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue],Zeus faber (ITIS: 166287: WoRMS 127427),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007601,S09133,S104,S1131,S1218,S1319,S1430,S152
1592,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126281,Anguilla anguilla,-9,IC000723,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue],Anguilla anguilla (ITIS: 161128: WoRMS 126281),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006784,S09133,S104,S1131,S1218,S1319,S1430,S152
1593,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,IC000724,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
1594,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,CF0023CG,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
1595,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,IC000725,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
1596,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,150637,Eutrigla gurnardus,-9,IC001498,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue],Eutrigla gurnardus (ITIS: 167044: WoRMS 150637),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007518,S09133,S104,S1131,S1218,S1319,S1430,S152
1597,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,-9,IC000215,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006605,S09133,S104,S1131,S1218,S1319,S1430,S152
1598,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,105876,Leucoraja naevus,-9,IC000216,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Leucoraja naevus (ITIS: 564143: WoRMS 105876) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Leucoraja naevus (ITIS: 564143: WoRMS 105876) [Subcomponent: muscle tissue],Leucoraja naevus (ITIS: 564143: WoRMS 105876),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007531,S09133,S104,S1131,S1218,S1319,S1430,S152
1599,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Mollusca,140271,Loligo vulgaris,-9,IC002839,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Loligo vulgaris (ITIS: 82375: WoRMS 140271) [Subcomponent: flesh]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Loligo vulgaris (ITIS: 82375: WoRMS 140271) [Subcomponent: flesh],Loligo vulgaris (ITIS: 82375: WoRMS 140271),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE008514,S09133,S104,S1131,S1214,S1319,S1430,S152
1600,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126554,Lophius budegassa,-9,IC001024,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue],Lophius budegassa (ITIS: 164502: WoRMS 126554),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007534,S09133,S104,S1131,S1218,S1319,S1430,S152
1601,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126555,Lophius piscatorius,-9,IC001755,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue],Lophius piscatorius (ITIS: 164501: WoRMS 126555),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007536,S09133,S104,S1131,S1218,S1319,S1430,S152
1602,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126437,Melanogrammus aeglefinus,-9,IC001025,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue],Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007541,S09133,S104,S1131,S1218,S1319,S1430,S152
1603,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126438,Merlangius merlangus,-9,IC000508,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006639,S09133,S104,S1131,S1218,S1319,S1430,S152
1604,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126484,Merluccius merluccius,-9,IC002188,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007543,S09133,S104,S1131,S1218,S1319,S1430,S152
1605,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,127140,Microstomus kitt,-9,IC002189,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Microstomus kitt (ITIS: 172888: WoRMS 127140) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Microstomus kitt (ITIS: 172888: WoRMS 127140) [Subcomponent: muscle tissue],Microstomus kitt (ITIS: 172888: WoRMS 127140),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007547,S09133,S104,S1131,S1218,S1319,S1430,S152
1606,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126461,Molva molva,-9,IC001026,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: muscle tissue],Molva molva (ITIS: 164760: WoRMS 126461),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007551,S09133,S104,S1131,S1218,S1319,S1430,S152
1607,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,MU,W,-9,-9,Fish,126985,Mullus barbatus,-9,IC000217,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Mullus barbatus (ITIS: 169419: WoRMS 126985) [Subcomponent: muscle tissue]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Mullus barbatus (ITIS: 169419: WoRMS 126985) [Subcomponent: muscle tissue],Mullus barbatus (ITIS: 169419: WoRMS 126985),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE007324,S09133,S104,S1131,S1218,S1319,S1430,S152
1608,OC-HC,beta-HCH (beta-hexachlorocyclohexane),319-85-7,CF,HCHB,-9,SB,W,-9,-9,Mollusca,140480,Mytilus edulis,-9,CF048WME,Concentration of beta-hexachlorocyclohexane {beta-HCH CAS 319-85-7} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]},Concentration,not specified,beta-hexachlorocyclohexane,per unit wet weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002349,S055,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
1609,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,IC001027,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
1610,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,IC000218,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006632,S09133,S104,S1131,S1218,S1319,S1430,S152
1611,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126440,Pollachius pollachius,-9,IC000509,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue],Pollachius pollachius (ITIS: 164728: WoRMS 126440),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007565,S09133,S104,S1131,S1218,S1319,S1430,S152
1612,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,127023,Scomber scombrus,-9,IC000726,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue],Scomber scombrus (ITIS: 172414: WoRMS 127023),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007119,S09133,S104,S1131,S1218,S1319,S1430,S152
1614,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,IC001756,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
1615,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,IC001125,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
1616,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,IC000510,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
1617,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,-9,IC001757,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006605,S09133,S104,S1131,S1218,S1319,S1430,S152
1618,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126554,Lophius budegassa,-9,IC000511,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue],Lophius budegassa (ITIS: 164502: WoRMS 126554),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007534,S09133,S104,S1131,S1218,S1319,S1430,S152
1619,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126555,Lophius piscatorius,-9,IC000219,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue],Lophius piscatorius (ITIS: 164501: WoRMS 126555),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007536,S09133,S104,S1131,S1218,S1319,S1430,S152
1620,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126438,Merlangius merlangus,-9,IC000727,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006639,S09133,S104,S1131,S1218,S1319,S1430,S152
1621,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,MU,W,-9,-9,Fish,126484,Merluccius merluccius,-9,IC000220,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE007543,S09133,S104,S1131,S1218,S1319,S1430,S152
1622,OC-HC,delta-HCH (delta-hexachlorocyclohexane),319-86-8,CF,HCHD,-9,SB,W,-9,-9,Mollusca,140480,Mytilus edulis,-9,CF049WME,Concentration of delta-hexachlorocyclohexane {delta-HCH CAS 319-86-8} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]},Concentration,not specified,delta-hexachlorocyclohexane,per unit wet weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS000396,S055,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
1623,OC-CB,"2,3',4,4'-tetrachlorobiphenyl (CB66)",32598-10-0,CF,CB66,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,IC001654,"Concentration of 2,3',4,4'-tetrachlorobiphenyl {PCB66 CAS 32598-10-0} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]}",Concentration,not specified,"2,3',4,4'-tetrachlorobiphenyl",per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001838,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
1624,OC-CB,"2,3',4,4'-tetrachlorobiphenyl (CB66)",32598-10-0,CF,CB66,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,IC002084,"Concentration of 2,3',4,4'-tetrachlorobiphenyl {PCB66 CAS 32598-10-0} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",Concentration,not specified,"2,3',4,4'-tetrachlorobiphenyl",per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001838,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
1625,OC-CB,"2,3',4,4'-tetrachlorobiphenyl (CB66)",32598-10-0,CF,CB66,-9,SB,W,-9,-9,Mollusca,140480,Mytilus edulis,-9,IC000386,"Concentration of 2,3',4,4'-tetrachlorobiphenyl {PCB66 CAS 32598-10-0} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Concentration,not specified,"2,3',4,4'-tetrachlorobiphenyl",per unit wet weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001838,S055,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
1626,OC-CB,"3,3',4,4'-tetrachlorobiphenyl (CB77)",32598-13-3,CF,CB77,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,IC001895,"Concentration of 3,3',4,4'-tetrachlorobiphenyl {PCB77 CAS 32598-13-3} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]}",Concentration,not specified,"3,3',4,4'-tetrachlorobiphenyl",per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001565,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
1627,OC-CB,"3,3',4,4'-tetrachlorobiphenyl (CB77)",32598-13-3,CF,CB77,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,IC001388,"Concentration of 3,3',4,4'-tetrachlorobiphenyl {PCB77 CAS 32598-13-3} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",Concentration,not specified,"3,3',4,4'-tetrachlorobiphenyl",per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001565,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
