rowID,PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
427,-9,cadmium,7440-43-9,CS,CD,ug/g,SEDTOT,D,-9,-9,-9,-9,-9,MCDSP012,MCDSP012,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of sediment,Concentration,not specified,Cadmium,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
428,-9,cadmium,7440-43-9,CS,CD,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,MCDSP012,MCDSP012,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of sediment,Concentration,not specified,Cadmium,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
430,-9,organic carbon,-9,CS,CORG,g/kg,SEDTOT,D,-9,-9,-9,-9,-9,OCCNXXXX,OCCNXXXX,Concentration of organic carbon {organic_C CAS 7440-44-0} per unit dry weight of sediment,Concentration,not specified,Carbone Organique,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002857,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
431,-9,organic carbon,-9,CS,CORG,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,OCCNXXXX,OCCNXXXX,Concentration of organic carbon {organic_C CAS 7440-44-0} per unit dry weight of sediment,Concentration,not specified,Carbone Organique,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002857,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
437,-9,"DDT (o,p')",789-02-6,CS,DDTOP,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,ODDTDTSD,ODDTDTSD,"Concentration of 2,4'-dichlorodiphenyltrichloroethane {o,p'-DDT CAS 789-02-6} per unit dry weight of sediment",Concentration,not specified,DDT 24',per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001117,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
438,-9,"DDT (p,p')",50-29-3,CS,DDTPP,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,PDDTDTSD,PDDTDTSD,"Concentration of 4,4'-dichlorodiphenyltrichloroethane {p,p'-DDT CAS 50-29-3} per unit dry weight of sediment",Concentration,not specified,"4,4'-dichlorodiphenyltrichloroethane",per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002258,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
440,-9,fluoranthene,206-44-0,CS,FLU,ng/g,SEDTOT,D,-9,-9,-9,-9,-9,FLXXSD01,FLXXSD01,Concentration of fluoranthene {CAS 206-44-0} per unit dry weight of sediment,Concentration,not specified,Fluoranthène,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002069,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
441,-9,fluoranthene,206-44-0,CS,FLU,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,FLXXSD01,FLXXSD01,Concentration of fluoranthene {CAS 206-44-0} per unit dry weight of sediment,Concentration,not specified,Fluoranthène,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002069,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
442,-9,hexachlorobenzene,118-74-1,CS,HCB,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,HXCLBSED,HXCLBSED,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit dry weight of sediment,Concentration,not specified,hexachlorobenzene,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002531,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
444,-9,mercury,7439-97-6,CS,HG,ug/g,SEDTOT,D,-9,-9,-9,-9,-9,MHGSP012,MHGSP012,Concentration of total mercury {total_Hg CAS 7439-97-6} per unit dry weight of sediment,Concentration,not specified,Mercure,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001621,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
445,-9,mercury,7439-97-6,CS,HG,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,MHGSP012,MHGSP012,Concentration of total mercury {total_Hg CAS 7439-97-6} per unit dry weight of sediment,Concentration,not specified,Mercure,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001621,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
446,-9,lithium,7439-93-2,CS,LI,mg/kg,SEDTOT,D,-9,-9,-9,-9,-9,LISEDXD1,LISEDXD1,Concentration of lithium {Li CAS 7439-93-2} per unit dry weight of sediment,Concentration,not specified,lithium,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002552,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
447,-9,lithium,7439-93-2,CS,LI,ug/g,SEDTOT,D,-9,-9,-9,-9,-9,LISEDXD1,LISEDXD1,Concentration of lithium {Li CAS 7439-93-2} per unit dry weight of sediment,Concentration,not specified,lithium,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002552,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
453,-9,lead,7439-92-1,CS,PB,ug/g,SEDTOT,D,-9,-9,-9,-9,-9,MPBSP012,MPBSP012,Concentration of lead {Pb CAS 7439-92-1} per unit dry weight of sediment,Concentration,not specified,Plomb,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002545,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
454,-9,lead,7439-92-1,CS,PB,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,MPBSP012,MPBSP012,Concentration of lead {Pb CAS 7439-92-1} per unit dry weight of sediment,Concentration,not specified,Plomb,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002545,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
455,-9,Tributyltin ion,36643-28-4,CS,TBSN+,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,AFLGMZZZ,AFLGMZZZ,Concentration of tributyltin cation {tributylstannylium TBT+ CAS 36643-28-4} per unit dry weight of sediment,Concentration,not specified,Tributylétain cation,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002650,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
458,-9,triphenyltin ion,668-34-8,CS,TPSN+,ug/kg,SEDTOT,D,-9,-9,-9,-9,-9,AFLGMXXX,AFLGMXXX,Concentration of triphenyltin cation {TPT+ CAS 668-34-8} per unit dry weight of sediment,Concentration,not specified,Triphénylétain cation,per unit dry weight of,sediment,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001250,S041,MAT00136,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
461,-9,anthracene,120-12-7,CW,ANT,ug/g,SPM,D,NONE,-9,-9,-9,-9,PAHSM001,,,Concentration,not specified,Anthracène,per unit dry weight of,Check DTYPE/MATRX/METPT combination. Not mapped.,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002027,S041,,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
477,-9,fluoranthene,206-44-0,CW,FLU,ug/g,SPM,D,NONE,-9,-9,-9,-9,PAHSM009,,,Concentration,not specified,Fluoranthène,per unit dry weight of,Check DTYPE/MATRX/METPT combination. Not mapped.,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002069,S041,,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
490,-9,"2,4-dichlorophenoxyacetic acid",94-75-7,CW,24D,ug/l,WT,W,NF~ACD,-9,-9,-9,-9,DB24FXX1,,,Concentration,not specified,"2,4-D",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001551,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
491,-9,silver,7440-22-4,CW,AG,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD00AG,,,Concentration,not specified,Argent,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002615,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
492,-9,silver,7440-22-4,CW,AG,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MTWD00AG,,,Concentration,not specified,Argent,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002615,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
496,-9,aldrin,309-00-2,CW,ALD,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00016,,,Concentration,not specified,aldrin,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002293,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
497,-9,anthracene,120-12-7,CW,ANT,ug/l,WT,W,NF,-9,-9,-9,-9,ANUFWC02,,,Concentration,not specified,Anthracène,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002027,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
498,-9,anthracene,120-12-7,CW,ANT,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,WTCTM010,,,Concentration,not specified,Anthracène,per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002027,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
499,-9,anthracene,120-12-7,CW,ANT,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,ANUFWC02,,,Concentration,not specified,Anthracène,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002027,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
504,-9,arsenic,7440-38-2,CW,AS,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MDWD0010,,,Concentration,not specified,arsenic,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002328,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
505,-9,arsenic,7440-38-2,CW,AS,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MDWD0010,,,Concentration,not specified,arsenic,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002328,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
506,-9,atrazine,1912-24-9,CW,ATRZ,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00140,,,Concentration,not specified,atrazine,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001579,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
507,-9,benzo[a]pyrene,50-32-8,CW,BAP,ug/l,WT,W,NF,-9,-9,-9,-9,CPAHWC07,,,Concentration,not specified,Benzo(a)pyrène,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001908,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
514,-9,benzo[b]fluoranthene,205-99-2,CW,BBF,ug/l,WT,W,NF,-9,-9,-9,-9,CPAHWC08,,,Concentration,not specified,Benzo(b)fluoranthène,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001915,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
515,-9,benzo[b+k]fluoranthene,GM,CW,BBKF,ug/l,WT,W,NF,-9,-9,-9,-9,CBECX008,,,Concentration,not specified,"benzo(b,k)fluoranthene",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002825,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
534,-9,benzene,71-43-2,CW,BENZ,ug/l,WT,W,NF,-9,-9,-9,-9,RWSX0003,,,Concentration,not specified,benzene,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003272,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
535,-9,benzo[ghi]perylene,191-24-2,CW,BGHIP,ug/l,WT,W,NF,-9,-9,-9,-9,CPAHWC09,,,Concentration,not specified,"benzo(g,h,i)perylene",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001936,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
536,-9,benzo[k]fluoranthene,207-08-9,CW,BKF,ug/l,WT,W,NF,-9,-9,-9,-9,CPAHWC10,,,Concentration,not specified,Benzo(k)fluoranthène,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001950,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
537,-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CW,CB101,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0022,,,Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
546,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0027,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
550,-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CW,CB138,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0032,,,Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
559,-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CW,CB153,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0036,,,Concentration,not specified,PCB 153,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
560,-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CW,CB180,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0045,,,Concentration,not specified,PCB 180,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
569,-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CW,CB28,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0006,,,Concentration,not specified,PCB 28,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
570,-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CW,CB52,ug/l,WT,W,NF,-9,-9,-9,-9,SCES0011,,,Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
584,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
585,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
586,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,DAIR~FM-PC-0.4,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
587,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,DAIR~PCF,-9,-9,-9,-9,CDAFWC01,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
588,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,F,-9,-9,-9,-9,CDAFWC01,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
589,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FF-GF-1.2,-9,-9,-9,-9,WTCTM011,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <GF/C phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00612,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
590,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-PC-0.4,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
591,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-PC-0.45,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
592,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-PES-0.45,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
593,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,GF/F,-9,-9,-9,-9,WTCTM012,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
594,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,GFF,-9,-9,-9,-9,WTCTM012,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
595,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,NF,-9,-9,-9,-9,CDUFWC02,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
596,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,CDUFWC02,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
597,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,NF~UV,-9,-9,-9,-9,CDUFWC02,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
598,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,PCF45,-9,-9,-9,-9,MTWD0009,,,Concentration,not specified,Cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
599,-9,cobalt,7440-48-4,CW,CO,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,CCOCX003,,,Concentration,not specified,cobalt,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002447,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
600,-9,organic carbon,-9,CW,CORG,mg/l,WT,W,FM-CA-0.2,-9,-9,-9,-9,CORGZZTL,,,Concentration,not specified,Carbone Organique,per unit wet weight of,water body [dissolved plus reactive particulate <0.2um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002857,S055,MAT00556,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
601,-9,organic carbon,-9,CW,CORG,mg/l,WT,W,NF,-9,-9,-9,-9,CORGZZTL,,,Concentration,not specified,Carbone Organique,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002857,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
602,-9,organic carbon,-9,CW,CORG,mg/l,WT,W,NF~NONE,-9,-9,-9,-9,CORGZZTL,,,Concentration,not specified,Carbone Organique,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002857,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
607,-9,chromium,7440-47-3,CW,CR,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD0055,,,Concentration,not specified,chromium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002377,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
608,-9,chromium,7440-47-3,CW,CR,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MTWD0055,,,Concentration,not specified,chromium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002377,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
619,-9,copper,7440-50-8,CW,CU,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD0044,,,Concentration,not specified,Cuivre,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002454,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
620,-9,copper,7440-50-8,CW,CU,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MTWD0044,,,Concentration,not specified,Cuivre,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002454,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
